UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
140696,1 ,2,"R",155225,"R",777770,"R",267,"R",5272,"R",33750,"R",153,"R",115011,"R",160650,"R",926798,"R",1087448,"R",7191,"R",119291,"R",126482,1,"R",175,"R",0,1,"R",10.7,"R",3.5,"R",0,"R",2.2,"R",5,"R",0,"R",263896,2,"Z",0,"R",18875,"R",148763,"R",48699,"R",216337,"R",1293,"R",7737,"R",9030,"R",489263,489263
140720,1 ,2,"R",73318,"R",248971,"R",255,"R",1187,"R",109,"R",188,"R",185,"R",74693,"R",249520,"R",324213,"R",294,"R",684,"R",978,1,"R",13,"R",7,1,"R",16,"R",1,"R",2,"R",3,"R",10,"R",0,"R",140207,1,"R",28587,"R",2512,"R",12618,"R",2380,"R",17510,"R",1094,"R",31982,"R",33076,"R",219380,190793
140818,1 ,2,"R",74506,"R",680813,"R",255,"R",1870,"R",61601,"R",33,"R",34886,"R",76409,"R",777555,"R",853964,"R",566,"R",64610,"R",65176,1,"R",1536,"R",761,1,"R",10.5,"R",3.5,"R",0,"R",1,"R",6,"R",0,"R",299698,2,"Z",0,"R",18710,"R",226979,"R",0,"R",245689,"R",0,"R",64144,"R",64144,"R",609531,609531
140872,1 ,2,"R",63150,"R",198731,"R",160,"R",2725,"R",43326,"R",44,"R",36951,"R",65919,"R",279168,"R",345087,"R",1077,"R",23764,"R",24841,1,"R",97,"R",86,1,"R",7,"R",2,"R",0,"R",3,"R",2,"R",0,"R",184924,1,"R",57889,"R",4174,"R",121028,"R",2301,"R",127503,"R",129,"R",3112,"R",3241,"R",373557,315668
140942,1 ,2,"R",20703,"R",695331,"R",245,"R",3417,"R",1092,"R",34,"R",173744,"R",24154,"R",870412,"R",894566,"R",422,"R",30231,"R",30653,1,"R",0,"R",20,1,"R",4,"R",2,"R",1,"R",0,"R",1,"R",1,"R",147148,1,"R",102793,"R",6684,"R",42146,"R",956,"R",49786,"R",0,"R",207223,"R",207223,"R",506950,404157
140951,1 ,2,"R",252547,"R",314118,"R",55,"R",462554,"R",194943,"R",2046,"R",56054,"R",717147,"R",565170,"R",1282317,"R",40428,"R",14673,"R",55101,1,"R",659,"R",408,1,"R",17,"R",14,"R",3,"R",0,"R",0,"R",3,"R",1172911,1,"R",255113,"R",225075,"R",589176,"R",289,"R",814540,"R",0,"R",634307,"R",634307,"R",2876871,2621758
140960,1 ,2,"R",138367,"R",25775,"R",235,"R",3967,"R",1093,"R",3360,"R",60579,"R",145694,"R",87682,"R",233376,"R",1684,"R",47448,"R",49132,1,"R",190,"R",134,1,"R",4.48,"R",2,"R",2,"R",0,"R",0.48,"R",0,"R",259407,1,"R",86772,"R",1083,"R",38609,"R",2967,"R",42659,"R",3648,"R",79071,"R",82719,"R",471557,384785
140988,1 ,2,"R",100718,"R",1436104,"R",256,"R",12437,"R",3048647,"R",535,"R",86033,"R",113690,"R",4571040,"R",4684730,"R",470,"R",56423,"R",56893,1,"R",141,"R",1152,1,"R",9.3,"R",3,"R",0,"R",0.3,"R",6,"R",0,"R",123270,1,"R",8638,"R",33111,"R",94665,"R",964,"R",128740,"R",0,"R",21792,"R",21792,"R",282440,273802
141006,1 ,2,"R",21372,"R",89287,"R",315,"R",189,"R",307,"R",56,"R",36,"R",21617,"R",89945,"R",111562,"R",342,"R",1255,"R",1597,2,"A",,"A",,1,"R",4,"R",1,"R",1,"R",0,"R",2,"R",1,"R",107443,2,"Z",0,"R",0,"R",32128,"R",0,"R",32128,"R",0,"R",16961,"R",16961,"R",156532,156532
141167,1 ,2,"R",16837,"R",315168,"R",252,"R",1083,"R",0,"R",0,"R",29777,"R",17920,"R",345197,"R",363117,"R",129,"R",43523,"R",43652,1,"R",78,"R",126,1,"R",6.5,"R",1.5,"R",1,"R",0,"R",4,"R",0,"R",122895,2,"Z",0,"R",0,"R",26115,"R",48569,"R",74684,"R",0,"R",0,"R",0,"R",197579,197579
141185,1 ,2,"R",50477,"R",758894,"R",260,"R",1747,"R",38965,"R",107,"R",176304,"R",52331,"R",974423,"R",1026754,"R",2346,"R",148381,"R",150727,1,"R",175,"R",127,1,"R",5,"R",2,"R",0,"R",0,"R",3,"R",1,"R",90000,2,"Z",0,"R",21579,"R",49257,"R",26538,"R",97374,"R",0,"R",8046,"R",8046,"R",195420,195420
141237,1 ,2,"R",18847,"R",695331,"R",147,"R",42,"R",0,"R",8,"R",0,"R",18897,"R",695478,"R",714375,"R",885,"R",22259,"R",23144,1,"R",0,"R",23,1,"R",3.75,"R",2,"R",0,"R",1,"R",0.75,"R",0,"R",149581,1,"R",58408,"R",3955,"R",67384,"R",1185,"R",72524,"R",0,"R",9345,"R",9345,"R",289858,231450
141255,1 ,2,"R",30745,"R",466505,"R",184,"R",2978,"R",16048,"R",125,"R",80528,"R",33848,"R",563265,"R",597113,"R",3821,"R",57405,"R",61226,1,"R",43,"R",18,1,"R",8,"R",2,"R",2,"R",1,"R",3,"R",4,"R",140854,1,"R",83473,"R",14409,"R",13784,"R",5000,"R",33193,"R",0,"R",0,"R",0,"R",257520,174047
141264,1 ,2,"R",480671,"R",754466,"R",215,"R",29139,"R",107631,"R",9961,"R",158838,"R",519771,"R",1021150,"R",1540921,"R",8069,"R",257645,"R",265714,1,"R",6685,"R",2788,1,"R",42.75,"R",11,"R",4,"R",19,"R",8.75,"R",0,"R",1625600,1,"R",599854,"R",81092,"R",884149,"R",855,"R",966096,"R",6339,"R",277373,"R",283712,"R",3475262,2875408
141325,1 ,2,"R",66672,"R",532632,"R",190,"R",1829,"R",39867,"R",573,"R",92611,"R",69074,"R",665300,"R",734374,"R",1493,"R",43482,"R",44975,1,"R",113,"R",124,1,"R",4.88,"R",3,"R",0,"R",0,"R",1.88,"R",0,"R",149711,2,"Z",0,"R",18838,"R",113113,"R",0,"R",131951,"R",1754,"R",41672,"R",43426,"R",325088,325088
141334,1 ,2,"R",381227,"R",843745,"R",394,"R",6639,"R",0,"R",5872,"R",136644,"R",393738,"R",980783,"R",1374521,"R",16347,"R",135539,"R",151886,1,"R",1222,"R",2390,1,"R",39,"R",11,"R",15,"R",0,"R",13,"R",1,"R",1625514,2,"Z",0,"R",68387,"R",631935,"R",0,"R",700322,"R",0,"R",9187,"R",9187,"R",2335023,2335023
141361,1 ,2,"R",41300,"R",350698,"R",235,"R",5411,"R",0,"R",6,"R",62598,"R",46717,"R",413531,"R",460248,"R",2629,"R",61075,"R",63704,1,"R",126,"R",122,1,"R",6.25,"R",2,"R",1.75,"R",1,"R",1.5,"R",0,"R",166700,1,"R",50200,"R",16000,"R",73700,"R",2800,"R",92500,"R",1500,"R",42569,"R",44069,"R",353469,303269
141486,1 ,2,"R",50389,"R",496100,"R",112,"R",4822,"R",53559,"R",76,"R",66411,"R",55287,"R",616182,"R",671469,"R",3518,"R",63868,"R",67386,1,"R",14,"R",39,1,"R",8.5,"R",2.5,"R",2,"R",2,"R",2,"R",0,"R",317933,1,"R",82663,"R",4230,"R",214471,"R",0,"R",218701,"R",0,"R",38835,"R",38835,"R",658132,575469
141565,1 ,2,"R",150286,"R",486833,"R",119,"R",6390,"R",43929,"R",4555,"R",10552,"R",161231,"R",541433,"R",702664,"R",10529,"R",397144,"R",407673,1,"R",182,"R",715,1,"R",43,"R",6,"R",14,"R",3,"R",20,"R",0,"R",1093023,1,"R",1365,"R",91794,"R",141965,"R",0,"R",233759,"R",0,"R",24437,"R",24437,"R",1352584,1351219
141574,1 ,2,"R",2300561,"R",1051771,"R",580,"R",326018,"R",372296,"R",98035,"R",247361,"R",2724614,"R",1672008,"R",4396622,"R",76911,"R",1294182,"R",1371093,1,"R",3685,"R",18949,1,"R",141.11,"R",53.75,"R",29.94,"R",35.36,"R",22.06,"R",2,"R",9443559,1,"R",482752,"R",551283,"R",9705439,"R",302597,"R",10559319,"R",17390,"R",1157304,"R",1174694,"R",21660324,21177572
141644,1 ,2,"R",60147,"R",393075,"R",178,"R",1968,"R",70016,"R",554,"R",84273,"R",62669,"R",547542,"R",610211,"R",828,"R",108708,"R",109536,1,"R",206,"R",166,1,"R",15.51,"R",9.48,"R",0,"R",3.48,"R",2.55,"R",1,"R",546985,1,"R",107149,"R",47108,"R",486234,"R",1760,"R",535102,"R",5509,"R",77670,"R",83179,"R",1272415,1165266
141680,1 ,2,"R",56555,"R",472182,"R",63,"R",573,"R",45004,"R",32,"R",82181,"R",57160,"R",599430,"R",656590,"R",1393,"R",39146,"R",40539,1,"R",44,"R",95,1,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",371807,2,"Z",0,"R",11977,"R",12577,"R",46916,"R",71470,"R",75,"R",35242,"R",35317,"R",478594,478594
141796,1 ,2,"R",60574,"R",489921,"R",71,"R",540,"R",37388,"R",20,"R",87005,"R",61134,"R",614385,"R",675519,"R",1730,"R",56252,"R",57982,1,"R",123,"R",39,1,"R",13.75,"R",7,"R",3,"R",3,"R",0.75,"R",0,"R",978981,1,"R",1780,"R",26404,"R",42976,"R",9093,"R",78473,"R",659,"R",73444,"R",74103,"R",1133337,1131557
141802,1 ,2,"R",50596,"R",437163,"R",85,"R",317,"R",37083,"R",18,"R",81284,"R",50931,"R",555615,"R",606546,"R",854,"R",12988,"R",13842,1,"R",19,"R",98,1,"R",2.5,"R",1,"R",0,"R",1,"R",0.5,"R",0,"R",139965,2,"Z",0,"R",476,"R",28028,"R",0,"R",28504,"R",0,"R",0,"R",0,"R",168469,168469
141811,1 ,2,"R",46231,"R",438965,"R",108,"R",787,"R",82021,"R",59,"R",89064,"R",47077,"R",610158,"R",657235,"R",2013,"R",196015,"R",198028,1,"R",79,"R",137,1,"R",13,"R",7,"R",3,"R",2,"R",1,"R",0,"R",908748,2,"Z",0,"R",13814,"R",74384,"R",16706,"R",104904,"R",0,"R",622044,"R",622044,"R",1635696,1635696
141839,1 ,2,"R",25250,"R",448564,"R",58,"R",3253,"R",82388,"R",169,"R",88497,"R",28672,"R",619507,"R",648179,"R",2416,"R",140118,"R",142534,1,"R",35,"R",62,1,"R",3.5,"R",1.5,"R",2,"R",0,"R",0,"R",1,"R",177786,2,"Z",0,"R",7049,"R",65923,"R",8670,"R",81642,"R",0,"R",9136,"R",9136,"R",268564,268564
141981,1 ,2,"R",31358,"R",437163,"R",95,"R",2194,"R",79654,"R",63,"R",81284,"R",33615,"R",598196,"R",631811,"R",771,"R",12384,"R",13155,1,"R",0,"R",281,1,"R",14,"R",5,"R",2,"R",0,"R",7,"R",0,"R",528098,1,"R",169,"R",7954,"R",123598,"R",2060,"R",133612,"R",0,"R",33726,"R",33726,"R",695605,695436
141990,1 ,2,"R",40648,"R",300078,"R",37,"R",2330,"R",81339,"R",339,"R",51344,"R",43317,"R",432798,"R",476115,"R",886,"R",10955,"R",11841,1,"R",92,"R",70,1,"R",8.2,"R",5,"R",2,"R",0,"R",1.2,"R",0,"R",587234,1,"R",248,"R",21537,"R",18522,"R",0,"R",40059,"R",8088,"R",76764,"R",84852,"R",712393,712145
142090,2 ,2,"R",38065,"R",1745,"R",2,"R",1107,"R",3,"R",82,"R",9,"R",39254,"R",1759,"R",41013,"R",7585,"R",1588,"R",9173,1,"R",0,"R",0,1,"R",2.95,"R",1,"R",0,"R",0.75,"R",1.2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
142115,1 ,2,"R",447551,"R",105020,"R",253,"R",20599,"R",9899,"R",11793,"R",136977,"R",479943,"R",252149,"R",732092,"R",15709,"R",780955,"R",796664,1,"R",2258,"R",7007,1,"R",65.75,"R",23,"R",17,"R",19.75,"R",6,"R",0,"R",2862035,1,"R",1097883,"R",110013,"R",3285534,"R",43920,"R",3439467,"R",74414,"R",573896,"R",648310,"R",8047695,6949812
142179,1 ,2,"R",15941,"R",13811,"R",9,"R",354,"R",0,"R",2210,"R",0,"R",18505,"R",13820,"R",32325,"R",474,"R",507,"R",981,1,"R",98,"R",14,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",99084,2,"Z",0,"R",7000,"R",28995,"R",1992,"R",37987,"R",0,"R",0,"R",0,"R",137071,137071
142276,1 ,2,"R",848389,"R",426251,"R",192,"R",163476,"R",15937,"R",25886,"R",522451,"R",1037751,"R",964831,"R",2002582,"R",14089,"R",4431292,"R",4445381,1,"R",4804,"R",4376,1,"R",35,"R",12,"R",18,"R",0,"R",5,"R",2,"R",2394730,1,"R",683140,"R",135429,"R",3151392,"R",1458,"R",3288279,"R",0,"R",315261,"R",315261,"R",6681410,5998270
142285,1 ,2,"R",911227,"R",1654350,"R",348,"R",180021,"R",139817,"R",53594,"R",146102,"R",1144842,"R",1940617,"R",3085459,"R",21871,"R",19378,"R",41249,1,"R",6157,"R",2255,1,"R",54.25,"R",21,"R",3,"R",24,"R",6.25,"R",1,"R",2111091,2,"Z",0,"R",166740,"R",2828701,"R",11907,"R",3007348,"R",7865,"R",372538,"R",380403,"R",5498842,5498842
142294,1 ,2,"R",86686,"R",42442,"R",59,"R",3167,"R",110761,"R",5,"R",42858,"R",89858,"R",196120,"R",285978,"R",4771,"R",4000,"R",8771,1,"R",742,"R",362,1,"R",5.37,"R",2,"R",0,"R",3,"R",0.37,"R",0,"R",242235,1,"R",60105,"R",38846,"R",165089,"R",85,"R",204020,"R",0,"R",45350,"R",45350,"R",551710,491605
142328,1 ,2,"R",61802,"R",33186,"R",148,"R",1665,"R",47541,"R",1288,"R",80797,"R",64755,"R",161672,"R",226427,"R",3553,"R",1502850,"R",1506403,1,"R",199,"R",812,1,"R",18,"R",3,"R",0,"R",2,"R",13,"R",0,"R",340392,1,"R",132350,"R",15488,"R",339641,"R",8719,"R",363848,"R",5439,"R",48575,"R",54014,"R",890604,758254
142443,1 ,2,"R",76942,"R",287608,"R",78,"R",5311,"R",28741,"R",118,"R",118526,"R",82371,"R",434953,"R",517324,"R",4021,"R",9295,"R",13316,1,"R",1173,"R",403,1,"R",11.25,"R",3,"R",3,"R",5.25,"R",0,"R",0,"R",526516,1,"R",190559,"R",45961,"R",178784,"R",113826,"R",338571,"R",0,"R",0,"R",0,"R",1055646,865087
142461,1 ,2,"R",104099,"R",234500,"R",58,"R",2969,"R",129783,"R",2170,"R",97770,"R",109238,"R",462111,"R",571349,"R",1415,"R",82261,"R",83676,1,"R",240,"R",1935,1,"R",10.5,"R",3,"R",2.5,"R",0,"R",5,"R",0,"R",300819,2,"Z",0,"R",15872,"R",179542,"R",18469,"R",213883,"R",0,"R",13433,"R",13433,"R",528135,528135
142522,1 ,2,"R",147701,"R",1100000,"R",425,"R",5269,"R",1868594,"R",15,"R",209629,"R",152985,"R",3178648,"R",3331633,"R",37823,"R",4170007,"R",4207830,1,"R",869,"R",1252,1,"R",50.14,"R",12,"R",0,"R",6.84,"R",31.3,"R",0,"R",1957497,2,"Z",0,"R",93476,"R",1088110,"R",17728,"R",1199314,"R",0,"R",112893,"R",112893,"R",3269704,3269704
142559,1 ,2,"R",49629,"R",354881,"R",100,"R",4963,"R",6,"R",274,"R",169,"R",54866,"R",355156,"R",410022,"R",1943,"R",73466,"R",75409,1,"R",283,"R",178,1,"R",9,"R",3,"R",3,"R",1,"R",2,"R",0,"R",275851,1,"R",91812,"R",10272,"R",101949,"R",31396,"R",143617,"R",0,"R",54293,"R",54293,"R",565573,473761
142832,1 ,2,"R",14038,"R",307888,"R",68,"R",890,"R",6112,"R",103,"R",94039,"R",15031,"R",408107,"R",423138,"R",733,"R",148073,"R",148806,1,"R",485,"R",1923,1,"R",12,"R",6,"R",0,"R",0,"R",6,"R",1,"R",428289,1,"R",102227,"R",16854,"R",204758,"R",24653,"R",246265,"R",0,"R",70661,"R",70661,"R",847442,745215
142887,2 ,2,"R",4544,"R",3235,"R",126,"R",115,"R",0,"R",44,"R",5,"R",4703,"R",3366,"R",8069,"R",86,"R",791,"R",877,1,"R",0,"R",2,1,"R",5,"R",1,"R",0,"R",0,"R",4,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
142957,2 ,2,"R",5379,"R",0,"R",24,"R",0,"R",0,"R",0,"R",0,"R",5379,"R",24,"R",5403,"R",233,"R",298,"R",531,1,"R",8,"R",0,1,"R",2,"R",1,"R",0,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
143048,1 ,2,"R",109591,"R",118032,"Z",0,"R",14544,"R",26148,"R",939,"Z",0,"R",125074,"R",144180,"R",269254,"R",44826,"R",161133,"R",205959,1,"R",1441,"R",4070,1,"R",36,"R",8,"R",1,"R",6,"R",21,"R",0,"R",1047913,1,"R",224157,"R",175761,"R",49738,"R",274135,"R",499634,"R",9177,"R",60462,"R",69639,"R",1841343,1617186
143084,1 ,2,"R",99450,"R",393129,"R",97,"R",1945,"R",96472,"R",670,"R",117688,"R",102065,"R",607386,"R",709451,"R",2267,"R",177148,"R",179415,1,"R",8227,"R",2664,1,"R",16.78,"R",7,"R",1,"R",5,"R",3.78,"R",0,"R",656156,2,"Z",0,"R",33896,"R",398665,"R",305,"R",432866,"R",650,"R",125261,"R",125911,"R",1214933,1214933
143118,1 ,2,"R",14833,"R",272728,"R",80,"R",2332,"R",29027,"R",40,"R",83583,"R",17205,"R",385418,"R",402623,"R",1257,"R",19168,"R",20425,1,"R",1630,"R",2384,1,"R",8.63,"R",3.75,"R",0,"R",0,"R",4.88,"R",1,"R",388021,2,"R",0,"R",8004,"R",228830,"R",23459,"R",260293,"R",0,"R",20275,"R",20275,"R",668589,668589
143215,1 ,2,"R",69552,"R",72194,"R",80,"R",2506,"R",16051,"R",0,"R",0,"R",72058,"R",88325,"R",160383,"R",2487,"R",2346,"R",4833,1,"R",383,"R",722,1,"R",7.9,"R",3.7,"R",0,"R",4.2,"R",0,"R",2,"R",377298,1,"R",37837,"R",20188,"R",36765,"R",0,"R",56953,"R",0,"R",28246,"R",28246,"R",500334,462497
143279,1 ,2,"R",29331,"R",280038,"R",107,"R",671,"R",103052,"R",358,"R",48496,"R",30360,"R",431693,"R",462053,"R",801,"R",67315,"R",68116,1,"R",286,"R",165,1,"R",7.18,"R",4,"R",0,"R",1.68,"R",1.5,"R",1,"R",254425,1,"R",77123,"R",38098,"R",88638,"R",1080,"R",127816,"R",0,"R",18026,"R",18026,"R",477390,400267
143288,1 ,2,"R",40301,"R",41635,"R",85,"R",1256,"R",0,"R",29,"R",0,"R",41586,"R",41720,"R",83306,"R",443,"R",6851,"R",7294,1,"R",1387,"R",65,1,"R",12,"R",1,"R",0,"R",0,"R",11,"R",0,"R",73554,1,"R",2216,"R",14778,"R",10157,"R",531,"R",25466,"R",0,"R",2873,"R",2873,"R",104109,101893
143297,1 ,2,"R",2572,"R",20,"R",23,"R",71,"R",0,"R",137,"R",83,"R",2780,"R",126,"R",2906,"R",376,"R",100,"R",476,1,"R",406,"R",154,1,"R",6,"R",1,"R",2,"R",0,"R",3,"R",0,"R",124785,2,"Z",0,"R",3016,"R",230946,"R",200,"R",234162,"R",1150,"R",4756,"R",5906,"R",364853,364853
143358,1 ,2,"R",373586,"R",69000,"R",57,"R",8462,"R",179550,"R",1557,"R",23513,"R",383605,"R",272120,"R",655725,"R",10912,"R",33693,"R",44605,1,"R",1917,"R",3268,1,"R",53,"R",6,"R",0,"R",15,"R",32,"R",0,"R",893213,2,"Z",0,"R",248974,"R",1166955,"R",0,"R",1415929,"R",0,"R",77045,"R",77045,"R",2386187,2386187
143613,1 ,2,"R",18493,"R",245781,"R",112,"R",1311,"R",40671,"R",14,"R",11,"R",19818,"R",286575,"R",306393,"R",1048,"R",11878,"R",12926,1,"R",389,"R",7,1,"R",5,"R",1,"R",3,"R",0,"R",1,"R",1,"R",132396,2,"Z",0,"R",23519,"R",2547,"R",5682,"R",31748,"R",0,"R",24746,"R",24746,"R",188890,188890
143659,1 ,2,"R",132858,"R",57320,"R",83,"R",1001,"R",0,"R",256,"R",48512,"R",134115,"R",105915,"R",240030,"R",2576,"R",16125,"R",18701,1,"R",987,"R",144,1,"R",7,"R",4,"R",0,"R",0,"R",3,"R",0,"R",219639,1,"R",84229,"R",38806,"R",33165,"R",45218,"R",117189,"R",0,"R",3840,"R",3840,"R",424897,340668
143853,1 ,2,"R",7185,"R",25628,"R",123,"R",165,"R",2229,"R",79,"R",36002,"R",7429,"R",63982,"R",71411,"R",1945,"R",151754,"R",153699,1,"R",2275,"R",2520,1,"R",14.35,"R",5.8,"R",0,"R",8.55,"R",0,"R",0,"R",1003364,2,"Z",0,"R",52965,"R",2022410,"R",15221,"R",2090596,"R",0,"R",229099,"R",229099,"R",3323059,3323059
144005,1 ,2,"R",10000,"R",29307,"R",600025,"R",0,"R",0,"R",142770,"Z",0,"R",152770,"R",629332,"R",782102,"R",254,"R",999999,"R",1000253,1,"R",342,"R",201,1,"R",16.5,"R",7,"R",2,"R",5,"R",2.5,"R",0,"R",973515,2,"Z",0,"R",0,"R",477796,"R",405837,"R",883633,"R",0,"R",44836,"R",44836,"R",1901984,1901984
144014,1 ,2,"R",60752,"R",798663,"R",56,"R",740,"R",42885,"R",365,"R",1248,"R",61857,"R",842852,"R",904709,"R",621,"R",35571,"R",36192,1,"R",390,"R",276,1,"R",1.5,"R",1.5,"R",0,"R",0,"R",0,"R",0,"R",88363,1,"R",5065,"R",5000,"R",62394,"R",0,"R",67394,"R",1284,"R",19851,"R",21135,"R",181957,176892
144050,1 ,2,"R",5766854,"R",4111348,"R",1907,"R",97989,"R",159207,"R",195317,"R",242294,"R",6060160,"R",4514756,"R",10574916,"R",103243,"R",5908619,"R",6011862,1,"R",35650,"R",27376,1,"R",257,"R",60,"R",0,"R",133,"R",64,"R",5,"R",11970519,1,"R",2846592,"R",5777203,"R",13476553,"R",548868,"R",19802624,"R",241926,"R",2484783,"R",2726709,"R",37346444,34499852
144157,1 ,2,"R",25307,"R",613333,"R",91,"R",0,"R",0,"R",0,"R",24244,"R",25307,"R",637668,"R",662975,"R",4850,"R",813480,"R",818330,1,"R",396,"R",395,1,"R",8,"R",3,"R",3,"R",0,"R",2,"R",1,"R",291082,2,"Z",0,"R",21000,"R",15000,"R",15000,"R",51000,"R",0,"R",0,"R",0,"R",342082,342082
144166,1 ,2,"R",43346,"R",613333,"R",91,"R",553,"R",0,"R",0,"R",24244,"R",43899,"R",637668,"R",681567,"R",723,"R",135467703,"R",135468426,1,"R",0,"R",30,1,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",288787,1,"R",43397,"R",15537,"R",0,"R",3017,"R",18554,"R",0,"R",10493,"R",10493,"R",361231,317834
144175,1 ,2,"R",41701,"R",613333,"R",91,"R",417,"R",0,"R",18,"R",24244,"R",42136,"R",637668,"R",679804,"R",327,"R",699491,"R",699818,1,"R",0,"R",0,1,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",183973,1,"R",24722,"R",3000,"R",5000,"R",629,"R",8629,"R",0,"R",800,"R",800,"R",218124,193402
144184,1 ,2,"R",62465,"R",613333,"R",91,"R",279,"R",0,"R",0,"R",24244,"R",62744,"R",637668,"R",700412,"R",5066,"R",19274587,"R",19279653,1,"R",358,"R",319,1,"R",11.06,"R",4.76,"R",0,"R",5.3,"R",1,"R",0,"R",391973,2,"Z",0,"R",43137,"R",17631,"R",0,"R",60768,"R",0,"R",3385,"R",3385,"R",456126,456126
144193,1 ,2,"R",57681,"R",613333,"R",91,"R",40,"R",0,"R",20,"R",24244,"R",57741,"R",637668,"R",695409,"R",1853,"R",185395947,"R",185397800,1,"R",22,"R",23,1,"R",5.33,"R",3.45,"R",1.88,"R",0,"R",0,"R",1,"R",325000,1,"R",49000,"R",10000,"R",0,"R",3000,"R",13000,"R",0,"R",2000,"R",2000,"R",389000,340000
144209,1 ,2,"R",51056,"R",613333,"R",91,"R",308,"R",0,"R",4,"R",24244,"R",51368,"R",637668,"R",689036,"R",1916,"R",134922112,"R",134924028,1,"R",58,"R",52,1,"R",12,"R",3,"R",6,"R",0,"R",3,"R",1,"R",454350,1,"R",87962,"R",13262,"R",17366,"R",2366,"R",32994,"R",1006,"R",3186,"R",4192,"R",579498,491536
144218,1 ,2,"R",76068,"R",613333,"R",91,"R",0,"R",0,"R",19,"R",24244,"R",76087,"R",637668,"R",713755,"R",1458,"R",135467703,"R",135469161,1,"R",0,"R",30,1,"R",6.99,"R",3.91,"R",2,"R",0,"R",1.08,"R",1,"R",285147,1,"R",70467,"R",23990,"R",0,"R",7000,"R",30990,"R",0,"R",4200,"R",4200,"R",390804,320337
144281,1 ,2,"R",209202,"R",47893,"R",145,"R",42843,"R",846764,"R",276,"R",44492,"R",252321,"R",939294,"R",1191615,"R",7756,"R",83501,"R",91257,1,"R",2089,"R",723,1,"R",40,"R",12,"R",0,"R",5,"R",23,"R",0,"R",1313403,1,"R",445596,"R",112790,"R",352449,"R",0,"R",465239,"R",300,"R",165754,"R",166054,"R",2390292,1944696
144351,1 ,2,"R",121268,"R",167841,"R",78,"R",4749,"R",11709,"R",2417,"R",68790,"R",128434,"R",248418,"R",376852,"R",2428,"R",315585,"R",318013,1,"R",758,"R",3380,1,"R",26,"R",7,"R",1,"R",0,"R",18,"R",1,"R",216955,1,"R",80161,"R",24030,"R",107880,"R",21315,"R",153225,"R",0,"R",28744,"R",28744,"R",479085,398924
144564,1 ,2,"R",20901,"R",80993,"R",89,"R",1939,"R",79826,"R",120,"R",48328,"R",22960,"R",209236,"R",232196,"R",308,"R",13005,"R",13313,1,"R",349,"R",264,1,"R",9,"R",2,"R",1,"R",1,"R",5,"R",0,"R",246385,1,"R",40132,"R",10915,"R",82519,"R",3131,"R",96565,"R",0,"R",2997,"R",2997,"R",386079,345947
144740,1 ,2,"R",550279,"R",977396,"R",523,"R",40514,"R",239111,"R",14638,"R",167797,"R",605431,"R",1384827,"R",1990258,"R",12976,"R",1573702,"R",1586678,1,"R",4728,"R",6468,1,"R",81.99,"R",38,"R",1,"R",24.5,"R",18.49,"R",2,"R",3801491,1,"R",1342345,"R",797234,"R",4568261,"R",53550,"R",5419045,"R",51234,"R",457222,"R",508456,"R",11071337,9728992
144865,1 ,2,"R",249560,"R",335369,"R",126,"R",54735,"R",161332,"R",462,"R",91121,"R",304757,"R",587948,"R",892705,"R",35698,"R",200240,"R",235938,1,"R",2472,"R",1210,1,"R",53.3,"R",13.25,"R",12,"R",24.45,"R",3.6,"R",0,"R",3558337,1,"R",542329,"R",338682,"R",601551,"R",85,"R",940318,"R",0,"R",172962,"R",172962,"R",5213946,4671617
