UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
149505,"R",115,"R",7090681,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",333337,"R",36,"R",2932528,"R",17,"R",931565,"R",12,"R",786962,"R",22,"R",1086906,"R",1,"R",59740,"R",8,"R",313912,"Z",0,"Z",0,"R",10,"R",449136,"R",4,"R",196595,"Z",0,"Z",0
149514,"R",114,"R",6833224,"R",3,"R",154000,"Z",0,"Z",0,"R",27,"R",945654,"R",27,"R",2378000,"R",5,"R",152000,"R",10,"R",1000000,"R",18,"R",884365,"Z",0,"Z",0,"R",18,"R",992205,"Z",0,"Z",0,"R",6,"R",327000,"Z",0,"Z",0,"Z",0,"Z",0
149532,"R",288,"R",18411110,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1786847,"R",32,"R",3995496,"R",38,"R",2086304,"R",34,"R",2618446,"R",47,"R",3143037,"R",2,"R",120176,"R",57,"R",2536193,"Z",0,"Z",0,"R",48,"R",2124611,"Z",0,"Z",0,"Z",0,"Z",0
149587,"R",1079,"R",94892864,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",439818,"R",373,"R",47078299,"R",289,"R",20988675,"R",163,"R",13257638,"R",20,"R",1197507,"Z",0,"Z",0,"R",1,"R",78323,"Z",0,"Z",0,"R",226,"R",11734584,"Z",0,"Z",0,"R",2,"R",118020
149639,"R",20,"R",1077208,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",427645,"R",1,"R",97256,"R",5,"R",311459,"R",2,"R",116296,"R",1,"R",41167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83385,"Z",0,"Z",0,"Z",0,"Z",0
149727,"R",324,"R",23346968,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1755072,"R",74,"R",8842094,"R",27,"R",1486477,"R",19,"R",1427570,"R",79,"R",4946180,"Z",0,"Z",0,"R",32,"R",1644561,"R",9,"R",456219,"R",55,"R",2788795,"Z",0,"Z",0,"Z",0,"Z",0
149763,"R",50,"R",5371543,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",621742,"R",35,"R",4272632,"R",4,"R",405769,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",71400,"Z",0,"Z",0
149772,"R",772,"R",44770470,"Z",0,"Z",0,"Z",0,"Z",0,"R",165,"R",10047700,"R",40,"R",5439636,"R",61,"R",3114205,"R",82,"R",4903417,"R",88,"R",4969096,"R",12,"R",736319,"R",161,"R",8094096,"R",2,"R",76356,"R",118,"R",4432671,"R",42,"R",2916044,"R",1,"R",40930
149781,"R",476,"R",31753291,"R",1,"R",90000,"Z",0,"Z",0,"R",56,"R",3432579,"R",54,"R",7173950,"R",56,"R",3891100,"R",36,"R",2606895,"R",82,"R",4941675,"R",4,"R",185675,"R",57,"R",2487835,"R",11,"R",915327,"R",86,"R",3855758,"R",33,"R",2172497,"Z",0,"Z",0
149842,"R",504,"R",36627017,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",3844704,"R",32,"R",5248154,"R",53,"R",3197263,"R",71,"R",6140890,"R",126,"R",8829514,"R",3,"R",213333,"R",82,"R",4605561,"R",24,"R",1683232,"R",57,"R",2864366,"Z",0,"Z",0,"Z",0,"Z",0
150066,"R",167,"R",7733428,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",718572,"R",27,"R",2259715,"R",17,"R",765499,"R",6,"R",260291,"R",49,"R",1992961,"R",4,"R",201000,"R",9,"R",302480,"R",1,"R",31200,"R",39,"R",1201710,"Z",0,"Z",0,"Z",0,"Z",0
150136,"R",1943,"R",114063182,"Z",0,"Z",0,"Z",0,"Z",0,"R",177,"R",10141024,"R",330,"R",31410347,"R",161,"R",10829082,"R",144,"R",9264708,"R",132,"R",9837460,"R",9,"R",593924,"R",426,"R",16618398,"Z",0,"Z",0,"R",402,"R",16024139,"R",130,"R",7982056,"R",32,"R",1362044
150145,"R",130,"R",6027665,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1066605,"R",27,"R",2125664,"R",5,"R",211000,"R",6,"R",271325,"R",24,"R",1022017,"R",1,"R",43248,"R",10,"R",279360,"Z",0,"Z",0,"R",24,"R",789838,"R",6,"R",218608,"Z",0,"Z",0
150163,"R",650,"R",46584700,"R",6,"R",307520,"Z",0,"Z",0,"R",61,"R",3157685,"R",239,"R",21884340,"R",29,"R",1544662,"R",50,"R",3419410,"R",72,"R",7874666,"R",9,"R",458913,"R",76,"R",3407225,"Z",0,"Z",0,"R",92,"R",3792391,"R",14,"R",669769,"R",2,"R",68119
150172,"R",53,"R",3236831,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1050170,"R",10,"R",1087858,"R",4,"R",222439,"R",3,"R",164125,"R",11,"R",538744,"Z",0,"Z",0,"R",2,"R",99140,"Z",0,"Z",0,"R",2,"R",74355,"Z",0,"Z",0,"Z",0,"Z",0
150215,"R",51,"R",2759745,"R",13,"R",435550,"R",6,"R",195550,"R",3,"R",235700,"R",6,"R",848743,"R",5,"R",175000,"R",4,"R",179518,"R",3,"R",140145,"R",2,"R",61500,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",488039,"Z",0,"Z",0,"Z",0,"Z",0
150251,"R",4,"R",225000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",225000,"Z",0,"Z",0,"Z",0,"Z",0
150288,"R",82,"R",4762131,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",228000,"R",13,"R",1327503,"R",14,"R",903392,"R",6,"R",359804,"R",4,"R",202500,"Z",0,"Z",0,"R",19,"R",759376,"R",5,"R",212384,"R",16,"R",697172,"R",1,"R",72000,"Z",0,"Z",0
150400,"R",355,"R",22442650,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",991784,"R",46,"R",6210399,"R",53,"R",3337019,"R",28,"R",1708832,"R",73,"R",4398156,"R",6,"R",296568,"R",68,"R",2561909,"Z",0,"Z",0,"R",51,"R",2344663,"R",14,"R",593320,"Z",0,"Z",0
150455,"R",202,"R",12158344,"R",1,"R",74602,"Z",0,"Z",0,"R",11,"R",543066,"R",36,"R",4318333,"R",22,"R",1212176,"R",16,"R",858176,"R",62,"R",2930235,"R",4,"R",224532,"R",10,"R",411844,"R",1,"R",43313,"R",36,"R",1406832,"R",1,"R",44100,"R",2,"R",91135
150534,"R",245,"R",13277554,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1506562,"R",38,"R",4131248,"R",16,"R",787329,"R",10,"R",520741,"R",56,"R",3259357,"R",6,"R",273254,"R",18,"R",551551,"Z",0,"Z",0,"R",56,"R",1866442,"R",10,"R",381070,"Z",0,"Z",0
150604,"R",152,"R",7748033,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1218103,"R",19,"R",1767695,"R",8,"R",565820,"R",10,"R",533839,"R",28,"R",1377825,"R",4,"R",181556,"R",20,"R",671759,"Z",0,"Z",0,"R",27,"R",1027521,"R",10,"R",403915,"Z",0,"Z",0
150668,"R",153,"R",7414524,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",440888,"R",46,"R",3040158,"R",8,"R",446218,"R",12,"R",583770,"R",20,"R",907723,"R",1,"R",46470,"R",23,"R",820046,"R",6,"R",213157,"R",22,"R",702937,"R",6,"R",213157,"Z",0,"Z",0
150677,"R",123,"R",6622957,"Z",0,"Z",0,"R",1,"R",65000,"R",58,"R",2699182,"R",9,"R",1189590,"R",11,"R",556323,"R",4,"R",287679,"R",28,"R",1316446,"Z",0,"Z",0,"R",2,"R",87426,"Z",0,"Z",0,"R",10,"R",421311,"Z",0,"Z",0,"Z",0,"Z",0
150756,"R",160,"R",9748039,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",2298108,"R",17,"R",2308629,"R",15,"R",854847,"R",6,"R",334135,"R",34,"R",1758918,"R",8,"R",493696,"R",13,"R",487793,"Z",0,"Z",0,"R",19,"R",808831,"R",9,"R",403082,"Z",0,"Z",0
150774,"R",49,"R",3042301,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",239220,"R",18,"R",1579235,"R",6,"R",320034,"R",2,"R",105698,"R",11,"R",490741,"Z",0,"Z",0,"R",3,"R",117000,"Z",0,"Z",0,"R",4,"R",190373,"Z",0,"Z",0,"Z",0,"Z",0
150941,"R",93,"R",5218265,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",532903,"R",31,"R",2582429,"R",5,"R",193177,"R",6,"R",344016,"R",12,"R",628503,"Z",0,"Z",0,"R",5,"R",205148,"R",6,"R",259786,"R",15,"R",472303,"Z",0,"Z",0,"Z",0,"Z",0
150987,"R",2106,"R",127878894,"Z",0,"Z",0,"Z",0,"Z",0,"R",120,"R",6112591,"R",358,"R",39473598,"R",356,"R",20895948,"R",149,"R",9670417,"R",559,"R",28346376,"Z",0,"Z",0,"R",147,"R",6387654,"Z",0,"Z",0,"R",417,"R",16992310,"Z",0,"Z",0,"Z",0,"Z",0
151102,"R",572,"R",32903698,"Z",0,"Z",0,"R",26,"R",1780106,"R",19,"R",1119501,"R",117,"R",11283742,"R",93,"R",5004827,"R",45,"R",2502924,"R",74,"R",3816582,"R",7,"R",330841,"R",61,"R",2171562,"Z",0,"Z",0,"R",108,"R",3983946,"R",16,"R",670155,"R",6,"R",239512
151111,"R",2757,"R",167760607,"R",62,"R",3663770,"Z",0,"Z",0,"R",128,"R",8243953,"R",123,"R",20970824,"R",341,"R",24430033,"R",417,"R",30146160,"R",447,"R",26949541,"R",44,"R",2044520,"R",379,"R",14381948,"Z",0,"Z",0,"R",672,"R",29715497,"R",134,"R",6846908,"R",10,"R",367453
151263,"R",397,"R",21676968,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1538090,"R",98,"R",8894847,"R",17,"R",1050357,"R",24,"R",1704531,"R",64,"R",3538136,"R",7,"R",311722,"R",50,"R",1939188,"R",1,"R",30056,"R",93,"R",2230517,"R",9,"R",407700,"R",1,"R",31824
151290,"R",236,"R",14696349,"Z",0,"Z",0,"Z",0,"Z",0,"R",84,"R",4438107,"R",37,"R",4581950,"R",21,"R",1250040,"R",8,"R",604644,"R",36,"R",1802006,"Z",0,"Z",0,"R",13,"R",460698,"Z",0,"Z",0,"R",29,"R",1177727,"R",8,"R",381177,"Z",0,"Z",0
151306,"R",546,"R",27224447,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2334558,"R",99,"R",8241212,"R",50,"R",2732435,"R",55,"R",3201715,"R",67,"R",3873653,"Z",0,"Z",0,"R",70,"R",2036309,"Z",0,"Z",0,"R",124,"R",3588269,"R",26,"R",1014393,"R",6,"R",201903
151324,"R",882,"R",46585827,"Z",0,"Z",0,"Z",0,"Z",0,"R",65,"R",3476468,"R",117,"R",11979055,"R",52,"R",3029067,"R",75,"R",4259404,"R",177,"R",9421704,"R",8,"R",430019,"R",154,"R",5131409,"R",1,"R",44168,"R",193,"R",7208406,"R",34,"R",1349607,"R",6,"R",256520
151333,"R",149,"R",8172355,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",297454,"R",25,"R",2870947,"R",7,"R",387393,"R",10,"R",514597,"R",26,"R",1186289,"Z",0,"Z",0,"R",31,"R",1187794,"Z",0,"Z",0,"R",40,"R",1478593,"R",5,"R",249288,"Z",0,"Z",0
151342,"R",239,"R",13110702,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",799494,"R",37,"R",4030295,"R",19,"R",1045592,"R",19,"R",1045294,"R",41,"R",1899106,"Z",0,"Z",0,"R",36,"R",1473755,"Z",0,"Z",0,"R",58,"R",2095662,"R",14,"R",721504,"Z",0,"Z",0
151351,"R",6503,"R",424502243,"R",468,"R",30398503,"Z",0,"Z",0,"R",305,"R",18989034,"R",259,"R",51116156,"R",782,"R",54129802,"R",1128,"R",81887576,"R",1127,"R",79468714,"R",70,"R",5418538,"R",742,"R",28805513,"R",33,"R",1624584,"R",1109,"R",46129068,"R",290,"R",16202215,"R",190,"R",10332540
151360,"R",195,"R",11312056,"R",2,"R",109670,"Z",0,"Z",0,"R",9,"R",539512,"R",30,"R",3464928,"R",17,"R",1079619,"R",16,"R",884551,"R",32,"R",1547530,"R",1,"R",50898,"R",31,"R",1293752,"Z",0,"Z",0,"R",51,"R",2007283,"R",6,"R",334313,"Z",0,"Z",0
151379,"R",201,"R",10819864,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",790803,"R",25,"R",2882115,"R",15,"R",726457,"R",17,"R",1033166,"R",35,"R",1651562,"Z",0,"Z",0,"R",27,"R",1196598,"R",1,"R",36400,"R",59,"R",2161890,"R",7,"R",340873,"Z",0,"Z",0
151388,"R",164,"R",8801899,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",767109,"R",23,"R",2506864,"R",12,"R",651680,"R",13,"R",653688,"R",42,"R",1948578,"Z",0,"Z",0,"R",24,"R",983569,"Z",0,"Z",0,"R",33,"R",1193317,"R",2,"R",97094,"Z",0,"Z",0
151467,"R",14,"R",949476,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",59904,"R",3,"R",277884,"R",2,"R",109680,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",342552,"R",4,"R",159456,"Z",0,"Z",0,"Z",0,"Z",0
151661,"R",53,"R",3473576,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",143840,"R",36,"R",2660900,"Z",0,"Z",0,"R",1,"R",57000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",86384,"Z",0,"Z",0,"R",12,"R",525452,"Z",0,"Z",0,"Z",0,"Z",0
151777,"R",206,"R",11691734,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1360960,"R",40,"R",4436163,"R",15,"R",796012,"R",15,"R",851852,"R",49,"R",1961886,"R",1,"R",50000,"R",27,"R",844545,"Z",0,"Z",0,"R",27,"R",1072804,"R",7,"R",279011,"R",1,"R",38501
151786,"R",376,"R",26564412,"Z",0,"Z",0,"R",1,"R",62143,"R",46,"R",2673609,"R",177,"R",15467824,"R",20,"R",1316563,"R",26,"R",1617576,"R",63,"R",3364677,"R",3,"R",208600,"R",11,"R",508371,"Z",0,"Z",0,"R",28,"R",1206320,"R",1,"R",138729,"Z",0,"Z",0
151801,"R",643,"R",33244700,"Z",0,"Z",0,"Z",0,"Z",0,"R",107,"R",6708807,"R",212,"R",13011677,"R",42,"R",2230921,"R",45,"R",2323034,"R",30,"R",1726095,"R",10,"R",521910,"R",54,"R",1566511,"R",3,"R",141681,"R",116,"R",4065425,"R",24,"R",948639,"Z",0,"Z",0
151810,"R",31,"R",2096800,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",350000,"R",16,"R",1376000,"R",1,"R",58000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",124800,"Z",0,"Z",0,"R",4,"R",188000,"Z",0,"Z",0,"Z",0,"Z",0
151865,"R",27,"R",1730933,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",111689,"R",6,"R",549843,"R",4,"R",276884,"R",1,"R",64568,"R",5,"R",272006,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",63211,"R",6,"R",291341,"R",2,"R",101391,"Z",0,"Z",0
151962,"R",11,"R",565000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",93000,"R",2,"R",156000,"R",3,"R",136000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",137000,"R",1,"R",43000,"Z",0,"Z",0,"Z",0,"Z",0
152080,"R",4709,"R",373212421,"R",271,"R",17800143,"Z",0,"Z",0,"R",237,"R",18005312,"R",613,"R",85793816,"R",956,"R",83864860,"R",568,"R",44138344,"R",389,"R",45500651,"R",42,"R",3725683,"R",1158,"R",51423645,"R",2,"R",169109,"R",440,"R",20576519,"R",10,"R",1023176,"R",23,"R",1191163
152099,"R",102,"R",4247538,"Z",0,"Z",0,"R",1,"R",51000,"R",27,"R",1048970,"R",20,"R",1380938,"R",8,"R",261776,"R",3,"R",108654,"R",23,"R",840632,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",27040,"R",8,"R",242112,"R",11,"R",286416,"Z",0,"Z",0
152318,"R",319,"R",20934813,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",322670,"R",91,"R",9600712,"R",5,"R",328128,"R",43,"R",2898990,"R",38,"R",2223292,"R",4,"R",210697,"R",68,"R",2493710,"R",1,"R",54101,"R",47,"R",1967222,"R",16,"R",801033,"R",1,"R",34258
152336,"R",157,"R",8586909,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1649622,"R",38,"R",3477438,"R",15,"R",771895,"R",1,"R",48000,"R",24,"R",1083012,"Z",0,"Z",0,"R",6,"R",192046,"Z",0,"Z",0,"R",24,"R",901617,"R",7,"R",336343,"R",4,"R",126936
152381,"R",112,"R",5783930,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",680023,"R",28,"R",2455475,"R",20,"R",904356,"R",4,"R",230255,"R",11,"R",478163,"Z",0,"Z",0,"R",16,"R",442353,"Z",0,"Z",0,"R",11,"R",413351,"R",5,"R",179954,"Z",0,"Z",0
152390,"R",245,"R",13509778,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",947092,"R",44,"R",4521604,"R",29,"R",1705241,"R",14,"R",817586,"R",30,"R",1254118,"R",5,"R",250582,"R",56,"R",2007868,"Z",0,"Z",0,"R",39,"R",1510313,"R",10,"R",495374,"Z",0,"Z",0
152451,"R",26,"R",1514677,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",210999,"R",14,"R",885191,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",418487,"Z",0,"Z",0,"Z",0,"Z",0
152530,"R",247,"R",12726365,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",506497,"R",32,"R",3386887,"R",27,"R",1528434,"R",22,"R",1176039,"R",40,"R",1844715,"R",4,"R",162919,"R",33,"R",1029675,"Z",0,"Z",0,"R",71,"R",2704893,"R",10,"R",386306,"Z",0,"Z",0
152567,"R",281,"R",15503440,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",176659,"R",38,"R",4200382,"R",6,"R",328503,"R",11,"R",776940,"Z",0,"Z",0,"Z",0,"Z",0,"R",151,"R",7194147,"R",19,"R",1097684,"Z",0,"Z",0,"R",53,"R",1729125,"Z",0,"Z",0
152600,"R",387,"R",23824204,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1400284,"R",126,"R",11587386,"R",13,"R",703096,"R",24,"R",1168721,"R",54,"R",3297579,"R",8,"R",363955,"R",57,"R",2195565,"Z",0,"Z",0,"R",64,"R",2513804,"R",13,"R",593814,"Z",0,"Z",0
152637,"R",539,"R",25866402,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1244691,"R",106,"R",8522011,"R",8,"R",483026,"R",26,"R",1502474,"R",51,"R",1935257,"R",5,"R",362837,"R",55,"R",1637848,"Z",0,"Z",0,"R",236,"R",8959256,"R",31,"R",1155381,"R",1,"R",63621
152673,"R",193,"R",12509707,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",305010,"R",33,"R",4317583,"R",25,"R",1108738,"R",20,"R",1618525,"R",58,"R",2952489,"R",3,"R",175000,"R",6,"R",229003,"R",12,"R",711625,"R",30,"R",1091734,"Z",0,"Z",0,"Z",0,"Z",0
152798,"R",31,"R",2152869,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",677895,"R",5,"R",782976,"R",3,"R",212471,"R",1,"R",59346,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",189417,"Z",0,"Z",0,"R",5,"R",230764,"Z",0,"Z",0,"Z",0,"Z",0
152992,"R",124,"R",5668999,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",201155,"R",36,"R",2415861,"R",3,"R",127282,"R",4,"R",311019,"R",45,"R",1477454,"Z",0,"Z",0,"R",15,"R",519798,"R",1,"R",19500,"R",7,"R",267031,"R",7,"R",297080,"R",1,"R",32819
153001,"R",215,"R",11785061,"R",1,"R",77500,"Z",0,"Z",0,"R",48,"R",2911777,"R",8,"R",1408769,"R",13,"R",765424,"R",9,"R",572855,"R",47,"R",2360751,"R",3,"R",157080,"R",40,"R",1373114,"R",20,"R",1105700,"R",26,"R",1052091,"Z",0,"Z",0,"Z",0,"Z",0
153108,"R",243,"R",11784658,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1100364,"R",27,"R",2743967,"R",31,"R",1619770,"R",13,"R",724438,"R",44,"R",1769397,"R",4,"R",161301,"R",71,"R",2518660,"R",2,"R",64570,"R",19,"R",627528,"R",8,"R",362211,"R",2,"R",92452
153126,"R",156,"R",7531341,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",239514,"R",21,"R",1929043,"R",9,"R",505908,"R",7,"R",337698,"R",48,"R",2165219,"R",5,"R",191770,"R",32,"R",1003249,"Z",0,"Z",0,"R",24,"R",909699,"R",5,"R",249241,"Z",0,"Z",0
153144,"R",196,"R",10100173,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",601466,"R",23,"R",2274003,"R",20,"R",1154580,"R",8,"R",471530,"R",67,"R",2988913,"R",6,"R",273568,"R",29,"R",1093378,"Z",0,"Z",0,"R",24,"R",931370,"R",5,"R",274154,"R",1,"R",37211
153162,"R",188,"R",10526872,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1597335,"R",24,"R",2601386,"R",24,"R",1308760,"R",11,"R",712546,"R",47,"R",2191588,"R",7,"R",310248,"R",18,"R",879282,"Z",0,"Z",0,"R",22,"R",925727,"Z",0,"Z",0,"Z",0,"Z",0
153214,"R",528,"R",37131754,"Z",0,"Z",0,"Z",0,"Z",0,"R",94,"R",6746543,"R",58,"R",7391318,"R",27,"R",2311284,"R",45,"R",3912287,"R",87,"R",5922292,"R",1,"R",69010,"R",61,"R",2817739,"Z",0,"Z",0,"R",119,"R",5777803,"R",30,"R",1823147,"R",6,"R",360331
153241,"R",23,"R",1225868,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",142564,"R",2,"R",159340,"R",2,"R",114500,"R",1,"R",71190,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83750,"Z",0,"Z",0,"R",11,"R",560624,"R",2,"R",93900,"Z",0,"Z",0
153250,"R",143,"R",8687114,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",232066,"R",29,"R",2629010,"R",8,"R",578213,"R",9,"R",638115,"R",53,"R",2920863,"Z",0,"Z",0,"R",9,"R",372043,"R",2,"R",76959,"R",20,"R",898125,"R",5,"R",273205,"R",2,"R",68515
153269,"R",670,"R",38909757,"R",1,"R",36489,"Z",0,"Z",0,"R",91,"R",4535905,"R",65,"R",8280478,"R",54,"R",3264745,"R",68,"R",4063917,"R",81,"R",4709954,"Z",0,"Z",0,"R",83,"R",3006684,"R",1,"R",47000,"R",203,"R",9859380,"R",21,"R",1018885,"R",2,"R",86320
153278,"R",291,"R",13085157,"R",1,"R",47278,"Z",0,"Z",0,"R",69,"R",1872132,"R",39,"R",3916655,"R",9,"R",436338,"R",9,"R",492453,"R",43,"R",1929655,"R",3,"R",140400,"R",42,"R",1289816,"R",17,"R",796295,"R",42,"R",1625505,"R",17,"R",538630,"Z",0,"Z",0
153296,"R",49,"R",2213169,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",563020,"R",5,"R",431529,"R",1,"R",53433,"Z",0,"Z",0,"R",6,"R",290265,"Z",0,"Z",0,"R",13,"R",365819,"Z",0,"Z",0,"R",5,"R",174142,"R",7,"R",334961,"Z",0,"Z",0
153302,"R",42,"R",1736727,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45029,"R",14,"R",760939,"R",3,"R",123635,"Z",0,"Z",0,"R",6,"R",224681,"Z",0,"Z",0,"R",6,"R",152220,"R",5,"R",179621,"R",5,"R",182960,"R",2,"R",67642,"Z",0,"Z",0
153311,"R",242,"R",14953385,"Z",0,"Z",0,"Z",0,"Z",0,"R",95,"R",5558492,"R",30,"R",3372419,"R",6,"R",476118,"R",23,"R",1396037,"R",20,"R",1040109,"Z",0,"Z",0,"R",15,"R",698489,"R",3,"R",210020,"R",50,"R",2201701,"Z",0,"Z",0,"Z",0,"Z",0
153320,"R",49,"R",2010685,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",31720,"R",17,"R",999800,"R",2,"R",83824,"Z",0,"Z",0,"R",5,"R",167629,"R",1,"R",29744,"R",4,"R",144384,"R",4,"R",100032,"R",15,"R",453552,"Z",0,"Z",0,"Z",0,"Z",0
153366,"R",159,"R",7392216,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",993668,"R",27,"R",2241355,"R",6,"R",346790,"R",7,"R",384913,"R",38,"R",1503282,"R",4,"R",157368,"R",18,"R",521183,"Z",0,"Z",0,"R",30,"R",1035557,"R",5,"R",208100,"Z",0,"Z",0
153375,"R",152,"R",8774526,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1477706,"R",21,"R",2429217,"R",19,"R",1186363,"R",8,"R",621275,"R",44,"R",1960178,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",764081,"R",7,"R",335706,"Z",0,"Z",0
153384,"R",556,"R",39939540,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",4979970,"R",64,"R",10256993,"R",36,"R",4119863,"R",49,"R",3903982,"R",53,"R",3255618,"R",9,"R",604525,"R",159,"R",7061893,"R",2,"R",95243,"R",76,"R",3698542,"R",24,"R",1538861,"R",7,"R",424050
153427,"R",9,"R",367661,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",111475,"R",1,"R",70010,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",51193,"R",1,"R",30875,"R",3,"R",104108,"Z",0,"Z",0,"Z",0,"Z",0
153445,"R",213,"R",13275355,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",3486258,"R",51,"R",4826033,"R",33,"R",1804269,"R",12,"R",857327,"R",14,"R",679599,"Z",0,"Z",0,"R",7,"R",262535,"Z",0,"Z",0,"R",31,"R",1302684,"R",1,"R",56650,"Z",0,"Z",0
