UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
152275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",334633,"R",5375,"R",0,"R",0,"R",0,"R",0,"R",340008,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1580198,"R",56500,"R",0,"R",56500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",536,"R",136076,"A",,"A",,"R",110461,"R",1883771,"R",492916,"R",322845,"R",0,"R",0,"R",0,"R",0,"R",169468,"R",0,"R",26490,"R",0,"R",598641,"R",279254,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1287515,"R",602099,"R",15175,"R",643287,"R",26418,"R",536,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
152309,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",385486,"R",0,"R",0,"R",0,"R",0,"R",19500,"R",404986,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1369582,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126175,"A",,"A",,"R",0,"R",1495757,"R",619927,"R",318448,"R",0,"R",0,"R",0,"R",0,"R",80900,"R",0,"R",117337,"R",98727,"R",127234,"R",93085,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",945398,"R",510260,"R",0,"R",238206,"R",44759,"R",13514,"R",138659,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
152628,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85973,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85973,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165520,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84914,"A",,"A",,"R",169450,"R",419884,"R",132413,"R",132413,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2118,"R",0,"R",1745,"R",1745,"A",,"A",,"R",11829,"A",,"A",,"R",0,"R",0,"R",148105,"R",134158,"R",0,"R",3940,"R",0,"R",0,"R",10007,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153074,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",494742,"R",13848,"R",0,"R",0,"R",0,"R",47776,"R",556366,"R",47776,"R",0,"R",47776,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47776,"R",47776,"R",0,"R",1273194,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",804671,"A",,"A",,"R",0,"R",2077865,"R",962544,"R",511059,"R",0,"R",0,"R",0,"R",0,"R",584379,"R",89077,"R",298462,"R",244365,"R",240704,"R",100833,"A",,"A",,"R",0,"A",,"A",,"R",35194,"R",0,"R",2121283,"R",945334,"R",48482,"R",1022348,"R",69925,"R",0,"R",35194,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153083,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",477039,"R",12809,"R",0,"R",0,"R",0,"R",31814,"R",521662,"R",31814,"R",0,"R",31814,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31814,"R",31814,"R",0,"R",1399269,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",828857,"A",,"A",,"R",0,"R",2228126,"R",935265,"R",423333,"R",0,"R",0,"R",0,"R",0,"R",581678,"R",126957,"R",282635,"R",246654,"R",275276,"R",95645,"A",,"A",,"R",0,"A",,"A",,"R",41102,"R",0,"R",2115956,"R",892589,"R",54240,"R",1075604,"R",52419,"R",0,"R",41104,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153427,"R",4076814,"R",553171,"R",3518782,"R",4861,"R",3139095,"R",2548608,"R",937719,"R",4076814,"R",1025000,"R",2186117,"R",1197204,"R",0,"R",0,"R",4408321,"R",889539,"R",3518782,"R",1827192,"R",1703384,"R",0,"R",123808,"R",-75000,"R",663911,"R",225000,"R",937719,"R",425820,"R",0,"R",0,"R",0,"R",0,"R",0,"R",425820,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1429257,"R",130843,"R",0,"R",130843,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11742,"R",0,"R",0,"R",0,"R",255350,"R",1827192,"R",581957,"R",422983,"R",0,"R",0,"R",0,"R",0,"R",419508,"R",82256,"R",91897,"R",86966,"R",487507,"R",214029,"R",0,"R",0,"R",0,"R",0,"R",0,"R",122515,"R",0,"R",1703384,"R",806234,"R",64770,"R",199002,"R",60819,"R",54032,"R",518527,"A",,"A",,-2,"R",123808,"R",1827192,"R",937719,"R",4076814,"R",553171,"R",2956256,"R",1703384
153463,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104675,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",104675,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",198249,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51501,"A",,"A",,"R",0,"R",249750,"R",161278,"R",73913,"R",0,"R",0,"R",0,"R",0,"R",61810,"R",60500,"R",49804,"R",34522,"R",10265,"R",10000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",283157,"R",178935,"R",0,"R",49804,"R",10265,"R",0,"R",44153,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",253997,"R",10140,"R",8089,"R",7289,"R",800,"R",50625,"R",322851,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",993477,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189725,"A",,"A",,"R",2000,"R",1185202,"R",319396,"R",277749,"R",0,"R",0,"R",0,"R",0,"R",318335,"R",70700,"R",159815,"R",111099,"R",146247,"R",45449,"A",,"A",,"R",0,"A",,"A",,"R",162176,"R",0,"R",1105969,"R",504997,"R",85488,"R",76727,"R",29973,"R",0,"R",408784,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153746,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110600,"R",16230,"R",12743,"R",12743,"R",0,"R",11427,"R",151000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",346861,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127359,"A",,"A",,"R",0,"R",474220,"R",191886,"R",147981,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",286121,"R",0,"R",478007,"R",147981,"R",43905,"R",0,"R",327,"R",0,"R",285794,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153764,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",160304,"R",25221,"R",30210,"R",30210,"R",0,"R",19677,"R",235412,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",526320,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",227501,"A",,"A",,"R",0,"R",753821,"R",195152,"R",180610,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",741334,"R",0,"R",936486,"R",180610,"R",14542,"R",0,"R",1692,"R",0,"R",739642,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",325309,"R",5419,"R",27191,"R",27191,"R",0,"R",12000,"R",369919,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",571355,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4417,"R",66935,"A",,"A",,"R",0,"R",642707,"R",234948,"R",234948,"R",0,"R",0,"R",0,"R",0,"R",210884,"R",13447,"R",22434,"R",0,"R",172271,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",640537,"R",248395,"R",2848,"R",369458,"R",15419,"R",4417,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153782,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65307,"R",12510,"R",15038,"R",15038,"R",0,"R",9982,"R",102837,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",157265,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",499,"R",80450,"A",,"A",,"R",0,"R",238214,"R",71912,"R",64850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",191182,"R",0,"R",263094,"R",64850,"R",7062,"R",0,"R",10279,"R",0,"R",180903,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154022,"R",112552007,"R",0,"R",372394,"R",21671206,"R",47741137,"R",0,"R",64810870,"R",112552007,"R",5437,"R",0,"R",198052,"R",0,"R",187958,"R",391447,"R",19053,"R",372394,"R",292046804,"R",297189126,"R",0,"R",-5142322,"R",0,"R",69953192,"R",0,"R",64810870,"R",56049868,"R",1764868,"R",52810,"R",52810,"R",0,"R",163488822,"R",221356368,"R",157521716,"R",6019706,"R",163541422,"R",56049868,"R",56049868,"R",0,"R",1764868,"R",1764868,"R",0,"R",52810,"R",52810,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",105673876,"R",99654170,"R",6019706,"R",280366952,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",10065799,"Z",0,"R",1614053,"R",292046804,"R",40843391,"R",35121681,"R",0,"R",0,"R",0,"R",0,"R",19752791,"R",4216834,"R",106353346,"R",8805153,"R",70867762,"R",6597381,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",59371836,"R",0,"R",297189126,"R",54741049,"R",10416059,"R",1677392,"R",20500,"R",1117,"R",230333009,"R",0,"R",0, 3,"R",-5142322,"R",292046804,"R",64810870,"R",112552007,"R",64810870,"R",0,"R",297189126
154208,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",832795,"Z",0,"R",200332,"R",83703,"R",116629,"Z",0,"R",1033127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4257837,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1469603,"A",,"A",,"R",0,"R",5727440,"R",1954108,"R",1224494,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",692476,"R",692476,"R",1009860,"R",237694,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",3656444,"R",2154664,"R",285954,"R",956244,"R",156880,"R",31238,"R",71464,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154332,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",429747,"R",31634,"R",74637,"R",74637,"R",0,"R",32583,"R",568601,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",901759,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",257408,"A",,"A",,"R",0,"R",1159167,"R",330426,"R",304741,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",860782,"R",0,"R",1191208,"R",304741,"R",25685,"R",0,"R",114342,"R",0,"R",746440,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154448,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",424098,"R",6914,"R",0,"R",0,"R",0,"R",40506,"R",471518,"R",40506,"R",0,"R",40506,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40506,"R",40506,"R",0,"R",1182677,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2931,"R",871984,"A",,"A",,"R",0,"R",2057592,"R",922837,"R",457883,"R",0,"R",0,"R",0,"R",0,"R",520404,"R",118088,"R",309424,"R",276191,"R",225863,"R",74320,"A",,"A",,"R",0,"A",,"A",,"R",36998,"R",0,"R",2015526,"R",926482,"R",31779,"R",1020267,"R",0,"R",0,"R",36998,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154457,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",180541,"R",0,"R",9202,"R",4702,"R",4500,"R",18825,"R",208568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",557834,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",141310,"A",,"A",,"R",0,"R",699144,"R",187574,"R",169731,"R",0,"R",0,"R",0,"R",0,"R",211535,"R",43204,"R",90889,"R",67892,"R",64109,"R",27774,"A",,"A",,"R",0,"A",,"A",,"R",84941,"R",1,"R",639048,"R",308602,"R",41272,"R",43669,"R",29973,"R",0,"R",215532,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154466,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",225963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",225963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",326673,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",145232,"A",,"A",,"R",26530,"R",498435,"R",310731,"R",267911,"R",0,"R",0,"R",0,"R",0,"R",19337,"R",0,"R",31832,"R",0,"R",229961,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",591861,"R",267911,"R",39029,"R",12584,"R",30516,"R",5519,"R",236302,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154518,"R",12193527,"R",0,"R",6560257,"R",1668898,"R",11444114,"R",0,"R",749413,"R",12193527,"R",1059597,"R",7013220,"R",3402388,"R",43649,"R",0,"R",11518854,"R",4958597,"R",6560257,"R",24399706,"R",26944744,"R",2728612,"R",183574,"R",-2946468,"R",3695881,"R",-183574,"R",749413,"R",4017194,"R",177189,"R",376140,"R",376140,"R",0,"R",9236297,"R",13806820,"R",9236297,"R",0,"R",9236297,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9236297,"R",9236297,"R",0,"R",18811495,"R",177189,"R",0,"R",177189,"R",376140,"R",0,"R",376140,"R",0,"R",0,"R",0,"R",-71759,"R",0,"R",5106641,"R",0,"R",0,"R",24399706,"R",9860145,"R",4199730,"R",0,"R",0,"R",0,"R",0,"R",4817857,"R",2074375,"R",3194820,"R",3124741,"R",7995592,"R",1675653,"R",1076330,"R",1038247,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26944744,"R",12112746,"R",2084545,"R",310134,"R",482540,"R",149520,"R",11805259,"A",,"A",,-2,"R",-3098368,"R",24399706,"R",749413,"R",12193527,"R",7299534,"R",0,"R",26944744
154545,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",322020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",322020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",517957,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",280342,"A",,"A",,"R",0,"R",798299,"R",225358,"R",225358,"R",0,"R",0,"R",0,"R",0,"R",4464,"R",4464,"R",28600,"R",28600,"R",28600,"R",28600,"A",,"A",,"R",0,"A",,"A",,"R",372706,"R",0,"R",659728,"R",287022,"R",0,"R",3412,"R",35838,"R",5,"R",333451,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155159,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",186951,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",186951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",876083,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",431225,"A",,"A",,"R",0,"R",1307308,"R",451652,"R",219810,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",564486,"R",0,"R",1016138,"R",219810,"R",0,"R",381238,"R",2148,"R",0,"R",412942,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155283,"R",5449000,"R",0,"R",2435000,"R",0,"R",6544000,"R",0,"R",-1095000,"R",5449000,"R",0,"R",4017000,"R",4602000,"R",0,"R",131000,"R",8750000,"R",6315000,"R",2435000,"R",10358000,"R",11442000,"R",-11000,"R",-1095000,"R",0,"R",599000,"R",-599000,"R",-1095000,"R",1864000,"R",46000,"R",14000,"R",0,"R",14000,"R",191000,"R",2115000,"R",191000,"R",0,"R",191000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92000,"R",92000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99000,"R",99000,"R",0,"R",8434000,"R",1910000,"R",0,"R",1910000,"R",14000,"R",0,"R",14000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10358000,"R",4654000,"R",4178000,"R",0,"R",0,"R",0,"R",0,"R",603000,"R",594000,"R",819000,"R",768000,"R",5366000,"R",314000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11442000,"R",5854000,"R",365000,"R",791000,"R",350000,"R",23000,"R",4059000,"R",1280000,"R",0, 1,"R",-1095000,"R",10358000,"R",-1095000,"R",5449000,"R",-3530000,"R",0,"R",11442000
155353,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",411213,"R",21227,"R",0,"R",0,"R",0,"R",0,"R",432440,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",913184,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",75240,"A",,"A",,"R",0,"R",988424,"R",206473,"R",182686,"Z",0,"Z",0,"Z",0,"Z",0,"R",1782,"R",0,"R",537223,"R",282472,"R",200782,"R",91510,"A",,"A",,"R",0,"A",,"A",,"R",3094,"R",0,"R",949354,"R",556668,"R",0,"R",207782,"R",13921,"R",9,"R",170974,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
156134,"R",5453175,"R",0,"R",639197,"R",0,"R",2585028,"R",0,"R",2868147,"R",5453175,"Z",0,"Z",0,"R",2471429,"Z",0,"Z",0,"R",2471429,"R",1832232,"R",639197,"R",20460702,"R",18316836,"R",0,"R",2143866,"R",-2098195,"R",2822476,"R",0,"R",2868147,"R",7230475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7230475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14101436,"R",1920845,"R",0,"R",1920845,"R",60458,"R",0,"R",60458,"R",0,"Z",0,"R",0,"R",46668,"R",4331295,"R",0,"A",,"R",0,"R",20460702,"R",9312529,"R",2476530,"R",0,"R",0,"R",0,"R",0,"R",1862506,"R",646127,"R",465626,"R",161532,"R",6676175,"R",2422979,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",18316836,"R",5707168,"R",1151098,"R",788524,"R",129201,"R",4800,"R",10536045,"A",,"A",,-2,"R",2143866,"R",20460702,"R",2868147,"R",5453175,"R",2228950,"R",0,"R",18316836
