UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200 
451565,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",0,"R",0,"R",31,"R",67,"Z",0,"R",46,"R",0,"Z",0,"R",31,"R",67
451574,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",0,"R",82,"R",17,"R",21,"R",69,"R",84,"R",0,"R",82,"R",2,"R",0,"R",71,"R",87
451583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",75,"R",3,"R",72,"R",18,"R",25,"R",54,"R",75,"Z",0,"R",72,"R",0,"Z",0,"R",54,"R",75
451626,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",7,"R",54,"R",8,"R",15,"R",46,"R",85,"R",0,"R",54,"R",0,"R",0,"R",46,"R",85
451714,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",0,"R",79,"R",8,"R",10,"R",51,"R",65,"Z",0,"R",79,"R",0,"Z",0,"R",51,"R",65
451741,"R",12,"R",0,"R",12,"R",1,"R",8,"R",1,"R",8,"Z",0,"R",12,"R",0,"Z",0,"R",1,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
451750,"R",3,"R",0,"R",3,"R",1,"R",33,"R",1,"R",33,"R",0,"R",3,"R",0,"R",0,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
451820,"R",108,"R",0,"R",108,"R",21,"R",19,"R",25,"R",23,"R",0,"R",108,"R",1,"R",0,"R",26,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
451857,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",263,"R",0,"R",263,"R",76,"R",29,"R",161,"R",61,"Z",0,"R",263,"R",0,"Z",0,"R",161,"R",61
451866,"R",11,"R",0,"R",11,"R",8,"R",73,"R",8,"R",73,"Z",0,"R",11,"R",0,"Z",0,"R",8,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
451918,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",5,"R",12,"R",29,"R",69,"Z",0,"R",42,"R",0,"Z",0,"R",29,"R",69
451927,"R",80,"R",0,"R",80,"R",39,"R",49,"R",49,"R",61,"R",0,"R",80,"R",3,"R",0,"R",52,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
452009,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"Z",0,"R",0,"R",19,"R",83,"Z",0,"R",23,"R",0,"Z",0,"R",19,"R",83
452072,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",38,"R",56,"R",52,"R",76,"Z",0,"R",68,"R",0,"Z",0,"R",52,"R",76
452081,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",182,"R",0,"R",182,"R",67,"R",37,"R",105,"R",58,"Z",0,"R",182,"R",0,"Z",0,"R",105,"R",58
452106,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",16,"R",42,"R",16,"R",42,"Z",0,"R",38,"R",0,"Z",0,"R",16,"R",42
452124,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",0,"R",132,"R",56,"R",42,"R",77,"R",58,"Z",0,"R",132,"R",0,"Z",0,"R",77,"R",58
452373,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",11,"R",61,"R",12,"R",67,"Z",0,"R",18,"R",0,"Z",0,"R",12,"R",67
452887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",52,"R",85,"R",53,"R",87,"Z",0,"R",61,"R",0,"Z",0,"R",53,"R",87
453163,"R",1,"R",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
453215,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"Z",0,"R",1,"R",0,"Z",0,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
453297,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",3,"R",50,"R",3,"R",50,"Z",0,"R",6,"R",0,"Z",0,"R",3,"R",50
453756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",69,"R",71,"R",74,"R",76,"Z",0,"R",97,"R",0,"Z",0,"R",74,"R",76
453792,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",47,"R",75,"R",50,"R",79,"R",0,"R",63,"R",0,"R",0,"R",50,"R",79
454184,"R",143,"R",0,"R",143,"R",55,"R",38,"R",72,"R",50,"R",0,"R",143,"R",4,"R",0,"R",76,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
454227,"R",15,"R",1,"R",14,"R",7,"R",50,"R",8,"R",57,"Z",0,"R",14,"R",0,"Z",0,"R",8,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
454236,"R",10,"R",0,"R",10,"R",3,"R",30,"R",4,"R",40,"Z",0,"R",10,"R",0,"Z",0,"R",4,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
454245,"R",2,"R",0,"R",2,"R",1,"R",50,"R",1,"R",50,"Z",0,"R",2,"R",0,"Z",0,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
454537,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",34,"R",92,"R",34,"R",92,"Z",0,"R",37,"R",0,"Z",0,"R",34,"R",92
454546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",0,"R",0,"R",16,"R",31,"Z",0,"R",51,"R",2,"Z",0,"R",18,"R",35
454555,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",168,"R",0,"R",168,"R",4,"R",2,"R",75,"R",45,"Z",0,"R",168,"R",23,"Z",0,"R",98,"R",58
454607,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",29,"R",30,"R",59,"R",61,"R",0,"R",97,"R",3,"R",0,"R",62,"R",64
454652,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",1,"R",3,"R",21,"R",72,"Z",0,"R",29,"R",0,"Z",0,"R",21,"R",72
454698,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",286,"R",0,"R",286,"R",110,"R",38,"R",206,"R",72,"Z",0,"R",286,"R",9,"R",0,"R",215,"R",75
454722,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",2,"R",10,"R",11,"R",52,"Z",0,"R",21,"R",0,"Z",0,"R",11,"R",52
454759,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",2,"R",100,"Z",0,"R",2,"R",0,"Z",0,"R",2,"R",100
454768,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",69,"R",0,"R",69,"R",3,"R",4,"R",51,"R",74,"Z",0,"R",69,"R",0,"Z",0,"R",51,"R",74
454777,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",2,"R",13,"R",6,"R",40,"Z",0,"R",15,"R",0,"Z",0,"R",6,"R",40
454795,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",5,"R",18,"R",18,"R",64,"Z",0,"R",28,"R",0,"Z",0,"R",18,"R",64
454801,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",14,"R",74,"R",14,"R",74,"Z",0,"R",19,"R",0,"Z",0,"R",14,"R",74
454810,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3223,"R",9,"R",3214,"R",1080,"R",34,"R",1524,"R",47,"Z",0,"R",3214,"R",2,"R",3,"R",1526,"R",47
454865,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",235,"R",0,"R",235,"R",199,"R",85,"R",199,"R",85,"R",0,"R",235,"R",0,"R",0,"R",199,"R",85
454874,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",2,"R",13,"R",12,"R",75,"Z",0,"R",16,"R",0,"Z",0,"R",12,"R",75
454917,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",45,"R",41,"R",88,"R",80,"Z",0,"R",110,"R",0,"Z",0,"R",88,"R",80
454926,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",81,"R",0,"R",81,"R",4,"R",5,"R",34,"R",42,"Z",0,"R",81,"R",0,"Z",0,"R",34,"R",42
454935,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",24,"R",65,"R",24,"R",65,"Z",0,"R",37,"R",0,"Z",0,"R",24,"R",65
454944,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",12,"R",31,"R",31,"R",79,"Z",0,"R",39,"R",0,"Z",0,"R",31,"R",79
454953,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",1,"R",14,"R",5,"R",71,"Z",0,"R",7,"R",0,"Z",0,"R",5,"R",71
454962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",1,"R",11,"R",7,"R",78,"Z",0,"R",9,"R",0,"Z",0,"R",7,"R",78
454980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",4,"R",20,"R",15,"R",75,"Z",0,"R",20,"R",0,"Z",0,"R",15,"R",75
454999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",1,"R",7,"R",9,"R",60,"Z",0,"R",15,"R",0,"Z",0,"R",9,"R",60
455008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",1,"R",2,"R",34,"R",56,"Z",0,"R",61,"R",0,"Z",0,"R",34,"R",56
455062,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",4,"R",44,"R",9,"R",100,"Z",0,"R",9,"R",0,"Z",0,"R",9,"R",100
455080,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",7,"R",13,"R",35,"R",67,"Z",0,"R",52,"R",0,"Z",0,"R",35,"R",67
455105,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",2,"R",11,"R",16,"R",84,"Z",0,"R",19,"R",0,"Z",0,"R",16,"R",84
455114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",762,"R",2,"R",760,"R",109,"R",14,"R",188,"R",25,"R",0,"R",760,"R",68,"R",63,"R",256,"R",34
455141,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",120,"R",0,"R",120,"R",21,"R",18,"R",95,"R",79,"R",0,"R",120,"R",6,"R",0,"R",101,"R",84
455187,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",60,"R",41,"R",110,"R",76,"R",0,"R",145,"R",0,"R",0,"R",110,"R",76
455196,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",284,"R",0,"R",284,"R",68,"R",24,"R",91,"R",32,"R",0,"R",284,"R",10,"R",13,"R",101,"R",36
455202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",31,"R",74,"R",38,"R",90,"Z",0,"R",42,"R",0,"Z",0,"R",38,"R",90
455211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",126,"R",0,"R",126,"R",10,"R",8,"R",98,"R",78,"R",0,"R",126,"R",0,"R",0,"R",98,"R",78
455220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67,"R",4,"R",63,"R",30,"R",48,"R",50,"R",79,"R",1,"R",62,"R",1,"R",0,"R",51,"R",82
455257,"R",108,"R",0,"R",108,"Z",0,"R",0,"R",54,"R",50,"Z",0,"R",108,"R",0,"Z",0,"R",54,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
455275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",151,"R",0,"R",151,"R",10,"R",7,"R",91,"R",60,"R",0,"R",151,"R",0,"R",0,"R",91,"R",60
455284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",8,"R",13,"R",45,"R",71,"Z",0,"R",63,"R",0,"Z",0,"R",45,"R",71
455327,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",8,"R",62,"R",13,"R",100,"Z",0,"R",13,"R",0,"Z",0,"R",13,"R",100
455336,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",24,"R",55,"R",24,"R",55,"Z",0,"R",44,"R",0,"Z",0,"R",24,"R",55
455354,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",26,"R",21,"R",81,"R",66,"Z",0,"R",122,"R",0,"Z",0,"R",81,"R",66
455381,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",39,"R",87,"R",39,"R",87,"R",0,"R",45,"R",0,"R",0,"R",39,"R",87
455460,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",28,"R",34,"R",43,"R",52,"Z",0,"R",83,"R",0,"Z",0,"R",43,"R",52
455479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",114,"R",0,"R",114,"R",42,"R",37,"R",68,"R",60,"Z",0,"R",114,"R",0,"Z",0,"R",68,"R",60
455488,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",169,"R",0,"R",169,"R",57,"R",34,"R",102,"R",60,"Z",0,"R",169,"R",0,"Z",0,"R",102,"R",60
455512,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",260,"R",0,"R",260,"R",31,"R",12,"R",74,"R",28,"R",0,"R",260,"R",19,"R",6,"R",93,"R",36
455628,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",158,"R",0,"R",158,"R",48,"R",30,"R",91,"R",58,"Z",0,"R",158,"R",0,"Z",0,"R",91,"R",58
455725,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",650,"R",0,"R",650,"R",421,"R",65,"R",503,"R",77,"R",0,"R",650,"R",3,"R",1,"R",506,"R",78
455734,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",120,"R",0,"R",120,"R",78,"R",65,"R",95,"R",79,"Z",0,"R",120,"R",0,"Z",0,"R",95,"R",79
455761,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",55,"R",69,"R",65,"R",81,"Z",0,"R",80,"R",0,"Z",0,"R",65,"R",81
455770,"R",24,"R",0,"R",24,"R",7,"R",29,"R",7,"R",29,"Z",0,"R",24,"R",1,"Z",0,"R",8,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
455798,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",7,"R",17,"R",34,"R",83,"Z",0,"R",41,"R",0,"Z",0,"R",34,"R",83
455831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",254,"R",0,"R",254,"R",220,"R",87,"R",236,"R",93,"Z",0,"R",254,"R",0,"Z",0,"R",236,"R",93
455859,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",127,"R",0,"R",127,"R",1,"R",1,"R",100,"R",79,"Z",0,"R",127,"R",0,"Z",0,"R",100,"R",79
455868,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",173,"R",0,"R",173,"R",69,"R",40,"R",117,"R",68,"Z",0,"R",173,"R",0,"Z",0,"R",117,"R",68
455877,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",0,"R",0,"R",31,"R",79,"Z",0,"R",39,"R",0,"Z",0,"R",31,"R",79
455886,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",2,"R",6,"R",28,"R",82,"Z",0,"R",34,"R",0,"Z",0,"R",28,"R",82
455895,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",3,"R",7,"R",25,"R",60,"Z",0,"R",42,"R",0,"Z",0,"R",25,"R",60
455901,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",0,"R",0,"R",37,"R",60,"Z",0,"R",62,"R",0,"Z",0,"R",37,"R",60
455910,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",46,"R",78,"R",55,"R",93,"Z",0,"R",59,"R",0,"Z",0,"R",55,"R",93
455929,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",6,"R",46,"R",6,"R",46,"Z",0,"R",13,"R",0,"Z",0,"R",6,"R",46
455965,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",0,"R",0,"R",16,"R",73,"Z",0,"R",22,"R",0,"Z",0,"R",16,"R",73
455974,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",65,"R",98,"R",65,"R",98,"Z",0,"R",66,"R",0,"Z",0,"R",65,"R",98
455983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",490,"R",0,"R",490,"R",241,"R",49,"R",309,"R",63,"R",0,"R",490,"R",1,"R",0,"R",310,"R",63
456001,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",62,"R",100,"R",62,"R",100,"Z",0,"R",62,"R",0,"Z",0,"R",62,"R",100
456029,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",3,"R",7,"R",22,"R",52,"Z",0,"R",42,"R",0,"Z",0,"R",22,"R",52
456038,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",273,"R",0,"R",273,"R",89,"R",33,"R",188,"R",69,"R",0,"R",273,"R",8,"R",12,"R",196,"R",72
456065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",3,"R",5,"R",51,"R",78,"Z",0,"R",65,"R",0,"Z",0,"R",51,"R",78
456074,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",0,"R",78,"R",7,"R",9,"R",57,"R",73,"Z",0,"R",78,"R",0,"Z",0,"R",57,"R",73
456135,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",4,"R",8,"R",25,"R",52,"R",0,"R",48,"R",0,"R",0,"R",25,"R",52
456153,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",13,"R",59,"R",13,"R",59,"Z",0,"R",22,"R",0,"Z",0,"R",13,"R",59
456205,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",446,"R",0,"R",446,"R",210,"R",47,"R",247,"R",55,"R",0,"R",446,"R",18,"R",0,"R",265,"R",59
456214,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",169,"R",0,"R",169,"R",94,"R",56,"R",122,"R",72,"R",0,"R",169,"R",3,"R",0,"R",125,"R",74
456287,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",29,"R",35,"R",65,"R",78,"Z",0,"R",83,"R",0,"Z",0,"R",65,"R",78
456454,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",147,"R",0,"R",147,"R",47,"R",32,"R",85,"R",58,"Z",0,"R",147,"R",0,"Z",0,"R",85,"R",58
456481,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"Z",0,"R",1,"R",0,"Z",0,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
456490,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"R",0,"R",1,"R",0,"R",0,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
456506,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",22,"R",24,"R",53,"R",58,"Z",0,"R",91,"R",0,"Z",0,"R",53,"R",58
456515,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",15,"R",27,"R",35,"R",64,"Z",0,"R",55,"R",0,"Z",0,"R",35,"R",64
456551,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",25,"R",74,"R",25,"R",74,"Z",0,"R",34,"R",0,"Z",0,"R",25,"R",74
456579,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",401,"R",0,"R",401,"R",194,"R",48,"R",234,"R",58,"R",0,"R",401,"R",10,"R",0,"R",244,"R",61
456588,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",2,"R",11,"R",9,"R",50,"Z",0,"R",18,"R",0,"Z",0,"R",9,"R",50
456597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",0,"R",78,"R",26,"R",33,"R",60,"R",77,"Z",0,"R",78,"R",0,"Z",0,"R",60,"R",77
456825,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45,"R",1,"R",44,"R",2,"R",5,"R",27,"R",61,"Z",0,"R",44,"R",0,"Z",0,"R",27,"R",61
456852,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",315,"R",0,"R",315,"R",131,"R",42,"R",211,"R",67,"R",0,"R",315,"R",15,"R",8,"R",226,"R",72
